-5.772327780723571777e-01,5.079399347305297852e-01,3.262562155723571777e-01,-3.959184885025024414e-01,8.372552990913391113e-01,2.476043254137039185e-02,8.150589466094970703e-01,8.144433796405792236e-02,1.599016636610031128e-01,-5.630947351455688477e-01,1.457650065422058105e-01,-1.444514244794845581e-01,-2.875743508338928223e-01,9.212909936904907227e-01,-3.957685530185699463e-01,-7.600595951080322266e-01,1.110969305038452148e+00,-9.375278949737548828e-01,3.921415656805038452e-02,1.730686873197555542e-01,1.625588536262512207e-01,-2.842124700546264648e-01,-3.260818123817443848e-02,-4.860186576843261719e-01,6.639811992645263672e-01,3.296105265617370605e-01,-1.415399610996246338e-01,1.236181482672691345e-01,2.751683592796325684e-01,1.280836015939712524e-01,-1.794103085994720459e-01,-2.359590679407119751e-01,-5.378353595733642578e-02,-5.740152299404144287e-02,-3.787254989147186279e-01,-7.534164786338806152e-01,-2.493792772293090820e-01,-4.959841370582580566e-01,-7.736870050430297852e-01,1.935730874538421631e-02
7.636601924896240234e-01,-8.100932240486145020e-01,3.310883045196533203e-01,1.030961036682128906e+00,-1.650090813636779785e-01,-2.102194428443908691e-01,-1.003188133239746094e+00,3.909847438335418701e-01,3.064906597137451172e-01,-1.003936052322387695e+00,1.623223721981048584e-01,9.449061751365661621e-02,-4.979875981807708740e-01,2.989512085914611816e-01,-3.798981308937072754e-01,8.226253986358642578e-01,-5.791884660720825195e-02,-3.997351825237274170e-01,-3.131170868873596191e-01,-7.051724195480346680e-02,1.012987971305847168e+00,-5.460696220397949219e-01,6.442739963531494141e-01,2.721810638904571533e-01,-3.527641892433166504e-01,-7.762392759323120117e-01,-6.745759248733520508e-01,1.606662869453430176e-01,-5.324515700340270996e-01,-2.683593034744262695e-01,2.535144686698913574e-01,-4.162362217903137207e-01,4.961085915565490723e-01,4.290262162685394287e-01,7.200470566749572754e-02,4.070658385753631592e-01,-1.191301107406616211e+00,1.271013617515563965e-01,2.580651640892028809e-01,4.808138012886047363e-01
-9.148476123809814453e-01,-1.964090466499328613e-01,4.180252552032470703e-03,1.151786595582962036e-01,9.231603145599365234e-02,-3.074354529380798340e-01,-6.762463599443435669e-02,8.843796253204345703e-01,7.141079008579254150e-02,-1.177776575088500977e+00,4.368002712726593018e-01,5.182020068168640137e-01,2.161236703395843506e-01,-6.347530484199523926e-01,-3.316083848476409912e-01,2.427287101745605469e-01,-3.092776238918304443e-01,2.278334051370620728e-01,-3.414078354835510254e-01,1.066510915756225586e+00,4.797881841659545898e-02,-2.643698453903198242e-02,-8.684860467910766602e-01,-2.449303120374679565e-01,6.521027088165283203e-01,5.316097140312194824e-01,-1.159937158226966858e-01,-2.341244369745254517e-01,6.334357857704162598e-01,-1.137101203203201294e-01,9.681299328804016113e-02,-3.940291702747344971e-02,2.897360920906066895e-01,-4.830383360385894775e-01,8.859137296676635742e-01,-3.653201460838317871e-02,8.619736433029174805e-01,-5.369123816490173340e-01,-1.474600434303283691e-01,-1.101564884185791016e+00
-1.903635859489440918e-01,2.221928536891937256e-01,2.497069239616394043e-01,8.068102598190307617e-01,8.047993779182434082e-01,-4.646516144275665283e-01,1.886526495218276978e-01,7.798537015914916992e-01,-4.922317862510681152e-01,-8.838155865669250488e-02,4.786366224288940430e-02,3.038276135921478271e-01,-6.657625436782836914e-01,-1.243589997291564941e+00,5.737434327602386475e-02,-1.694912165403366089e-01,6.507518887519836426e-02,-6.985487341880798340e-01,-1.408177614212036133e-01,4.451284110546112061e-01,-3.862490952014923096e-01,6.583585143089294434e-01,-3.493741154670715332e-03,6.447211503982543945e-01,-3.065184950828552246e-01,1.732915341854095459e-01,-6.410120725631713867e-01,-1.913938224315643311e-01,3.787618875503540039e-02,-2.561618685722351074e-01,1.658351123332977295e-01,-1.105723083019256592e-01,-2.579750120639801025e-01,-4.557557702064514160e-01,5.181485414505004883e-01,-4.640677571296691895e-01,-5.649391412734985352e-01,-2.393265366554260254e-01,-3.748007118701934814e-01,5.429273247718811035e-01
-8.029240369796752930e-01,6.949917674064636230e-01,1.015858292579650879e+00,-4.367479681968688965e-02,6.572673916816711426e-01,-4.985581636428833008e-01,2.774216532707214355e-01,-3.163376450538635254e-02,-8.432310819625854492e-01,-1.284525990486145020e+00,6.257679462432861328e-01,1.064653098583221436e-01,7.094842791557312012e-01,-4.955342411994934082e-01,-5.609557032585144043e-01,-8.739978075027465820e-04,-4.665052890777587891e-02,1.496020257472991943e-01,-6.164796352386474609e-01,-6.157397627830505371e-01,-2.963853776454925537e-01,1.892305463552474976e-01,1.161548942327499390e-01,4.054516255855560303e-01,-5.700222849845886230e-01,7.995432019233703613e-01,-9.188684821128845215e-01,-2.090170383453369141e-01,-7.141978740692138672e-01,-7.792794108390808105e-01,1.978736221790313721e-01,1.455027461051940918e-01,2.237008810043334961e-01,-2.668849527835845947e-01,-3.400051593780517578e-01,-6.687899827957153320e-01,-4.549757838249206543e-01,-8.094423413276672363e-01,-2.507873177528381348e-01,2.074831426143646240e-01
-3.128983080387115479e-01,5.832454562187194824e-01,2.321456670761108398e-01,1.038037061691284180e+00,4.489794969558715820e-01,4.921944439411163330e-01,-3.527092337608337402e-01,8.051744699478149414e-01,-4.176695644855499268e-02,-6.687352657318115234e-01,4.596251845359802246e-01,-1.006763279438018799e-01,-9.317171573638916016e-01,7.643449306488037109e-01,-7.368743419647216797e-01,-4.377846121788024902e-01,5.843306779861450195e-01,-2.821817398071289062e-01,-5.389064550399780273e-02,1.697992086410522461e-01,6.715368032455444336e-01,-3.842128515243530273e-01,-8.077890872955322266e-01,6.426268815994262695e-01,3.721144795417785645e-01,-6.766794323921203613e-01,-5.163690447807312012e-01,3.056114912033081055e-01,2.037348747253417969e-01,-4.165414869785308838e-01,-6.899981498718261719e-01,-8.276860713958740234e-01,1.141085401177406311e-01,3.749746680259704590e-01,1.106395602226257324e+00,3.115788102149963379e-02,-8.824660778045654297e-01,-7.845209836959838867e-01,-3.830842673778533936e-02,1.900979578495025635e-01
2.578552067279815674e-01,-6.995184421539306641e-01,4.130924642086029053e-01,-5.648580193519592285e-01,-9.696855396032333374e-02,-4.808818101882934570e-01,4.735230803489685059e-01,5.948939323425292969e-01,9.553949832916259766e-01,-2.619963884353637695e-01,2.089883089065551758e-01,4.558162391185760498e-01,6.555415391921997070e-01,-5.131478309631347656e-01,2.528888285160064697e-01,2.837742567062377930e-01,3.780352473258972168e-01,-9.221014380455017090e-02,-4.665710330009460449e-01,5.182007551193237305e-01,-7.127845883369445801e-01,-7.595341801643371582e-01,-4.658643603324890137e-01,1.540776491165161133e-01,9.568084478378295898e-01,3.705747723579406738e-01,7.998015880584716797e-01,-4.551317393779754639e-01,3.017765283584594727e-01,3.360280990600585938e-01,1.732861548662185669e-01,-1.594202369451522827e-01,-6.643478274345397949e-01,-1.373631358146667480e-01,-2.128278613090515137e-01,-4.051682651042938232e-01,-2.257515788078308105e-01,-3.426078557968139648e-01,8.025606870651245117e-01,2.064543813467025757e-01
1.642525196075439453e-02,2.232879400253295898e-03,-9.375106096267700195e-01,1.230401694774627686e-01,2.951921224594116211e-01,4.990507960319519043e-01,7.449054121971130371e-01,5.550934076309204102e-01,5.613119602203369141e-01,-3.995880484580993652e-01,1.076178789138793945e+00,-2.773992419242858887e-01,1.599701642990112305e-01,2.921140789985656738e-01,-2.532663941383361816e-01,5.370094776153564453e-01,7.829411327838897705e-02,6.133152246475219727e-01,1.051995038986206055e+00,1.274223625659942627e-01,8.609018325805664062e-01,-4.600331783294677734e-01,1.595766544342041016e-01,-5.474808812141418457e-01,-1.568222641944885254e-01,3.240834474563598633e-01,-1.114497929811477661e-01,-4.610144793987274170e-01,-6.481119990348815918e-01,9.343626499176025391e-01,1.371575593948364258e-01,2.183406800031661987e-01,-6.945825815200805664e-01,7.378292083740234375e-02,7.793675661087036133e-01,-6.534331440925598145e-01,2.252407670021057129e-01,-1.678273081779479980e-01,4.467657208442687988e-01,-6.309602260589599609e-01
4.273460507392883301e-01,7.108059525489807129e-02,1.008079528808593750e+00,-4.196469485759735107e-02,-5.310104489326477051e-01,-9.257575273513793945e-01,4.180711507797241211e-01,-3.050073981285095215e-03,7.553885877132415771e-02,-3.099438548088073730e-02,1.062645792961120605e+00,-9.683025628328323364e-02,4.748743474483489990e-01,-9.475097656250000000e-01,-4.315418303012847900e-01,6.265357732772827148e-01,-5.243828892707824707e-02,-2.765313982963562012e-01,-4.314122200012207031e-01,4.114606231451034546e-02,2.873221039772033691e-01,-2.966705560684204102e-01,-1.111170768737792969e+00,-2.412519454956054688e-01,3.396444916725158691e-01,-4.371170699596405029e-02,-2.996418774127960205e-01,4.688966274261474609e-01,-1.047721505165100098e-02,8.495694398880004883e-01,1.001219749450683594e+00,-7.402142882347106934e-01,3.204233646392822266e-01,-8.467692136764526367e-01,1.126879900693893433e-01,-1.526789367198944092e-02,1.216824054718017578e-01,-3.652870655059814453e-04,-2.075334787368774414e-01,-4.949153065681457520e-01
-3.309537172317504883e-01,1.003943681716918945e+00,-2.075456082820892334e-02,5.466153621673583984e-01,5.495875477790832520e-01,-3.715590834617614746e-01,1.102422773838043213e-01,5.117216706275939941e-01,-1.649540960788726807e-01,-6.273819208145141602e-01,9.377210140228271484e-01,-5.321896672248840332e-01,2.283649444580078125e-01,3.141785562038421631e-01,-2.123540639877319336e-01,2.348467856645584106e-01,4.106362462043762207e-01,-5.412499308586120605e-01,-4.581439793109893799e-01,-9.794786572456359863e-02,5.391808152198791504e-01,5.047867894172668457e-01,3.525325655937194824e-01,6.855353713035583496e-03,4.562861621379852295e-01,-3.154617547988891602e-01,-1.210174679756164551e+00,-2.253349423408508301e-01,3.671793639659881592e-01,8.159139156341552734e-01,3.227519989013671875e-01,6.573523283004760742e-01,1.372704803943634033e-01,-6.307582259178161621e-01,-1.204528510570526123e-01,-2.112515717744827271e-01,-1.945983618497848511e-01,-6.760027408599853516e-01,-6.833861470222473145e-01,7.001008391380310059e-01
